CodeListIdentifier;VersionIdentifier;ScCode;TaxonomyCode;LatinName;ParentReference;AuthorName;CodeReference;StancodeKeyUniqueIdentifier;StancodeGuidKey;StancodeKeyReference;ReferenceTypeName;LastUpdateDate;CreationDate;ApplicantIdentificationText;ParentStancodeKeyReference
1064;1;4032;2705100090990;Epilobium obscurum x roseum;0;Epilobium obscurum x roseum;4032;1034037;16e418b2-bea3-4373-99da-04720af492e1;1034037;Valid;07-02-2018 09:23:14;07-02-2018 09:23:14;Standatsekretariatet - DCE;
1064;1;4033;2705100100020;Epilobium roseum;0;Epilobium roseum Schreb.;4033;1034038;04cc5917-dca8-45d1-bec8-a4dc56d86937;1034038;Valid;07-02-2018 09:23:14;07-02-2018 09:23:14;Standatsekretariatet - DCE;
1064;1;4034;2705100100050;Epilobium roseum x tetragonum;0;Epilobium roseum x tetragonum;4034;1034039;d07fcdec-d82f-4ef7-881b-f6d949d2b9d3;1034039;Valid;07-02-2018 09:23:14;07-02-2018 09:23:14;Standatsekretariatet - DCE;
1064;1;4035;2705100100080;Epilobium palustre;0;Epilobium palustre L.;4035;1034040;2bfca56d-843e-448b-b3d3-913ddce42a9b;1034040;Valid;07-02-2018 09:23:14;07-02-2018 09:23:14;Standatsekretariatet - DCE;
1064;1;4036;2705100100110;Epilobium palustre x parviflorum;0;Epilobium palustre x parviflorum;4036;1034041;251bb387-ae03-4b59-ad00-a72a337eee16;1034041;Valid;07-02-2018 09:23:14;07-02-2018 09:23:14;Standatsekretariatet - DCE;
1064;1;4037;2705100100140;Epilobium palustre x roseum;0;Epilobium palustre x roseum;4037;1034042;8cee59f8-25f2-44f4-943e-a30c0ab9b5a9;1034042;Valid;07-02-2018 09:23:14;07-02-2018 09:23:14;Standatsekretariatet - DCE;
1064;1;4038;2705100100170;Epilobium palustre x tetragonum;0;;4038;1034043;b7bece0d-a4f9-436d-95e8-415325172a3a;1034043;Valid;07-02-2018 09:23:14;07-02-2018 09:23:14;Standatsekretariatet - DCE;
1064;1;4039;2705100100200;Epilobium laestadii;0;;4039;1034044;5d50c574-6ef8-4af6-a4f7-deaa38d491b7;1034044;Valid;07-02-2018 09:23:14;07-02-2018 09:23:14;Standatsekretariatet - DCE;
1064;1;4040;2705100100230;Epilobium davuricum;0;;4040;1034045;ce4f74d4-d06d-4a9e-a8d7-89a2d93bb9de;1034045;Valid;07-02-2018 09:23:14;07-02-2018 09:23:14;Standatsekretariatet - DCE;
1064;1;4041;2705100100260;Epilobium davuricum x lactiflorum;0;;4041;1034046;d9eaacf4-3747-48b0-ae56-d6c9b96ca76b;1034046;Valid;07-02-2018 09:23:14;07-02-2018 09:23:14;Standatsekretariatet - DCE;
1064;1;4042;2705100100290;Epilobium davuricum x palustre;0;;4042;1034047;80f68f2e-6159-4afa-ba84-45cd45021400;1034047;Valid;07-02-2018 09:23:14;07-02-2018 09:23:14;Standatsekretariatet - DCE;
1064;1;4043;2705100100320;Epilobium anagallidifolium;0;;4043;1034048;471fea26-3db3-4f3b-a9ee-e45beb75a04d;1034048;Valid;07-02-2018 09:23:14;07-02-2018 09:23:14;Standatsekretariatet - DCE;
1064;1;4044;2705100100350;Epilobium anagallidifolium x hornemannii;0;;4044;1034049;f8a92d10-e958-4c45-b9cf-6a1e29b3a73c;1034049;Valid;07-02-2018 09:23:14;07-02-2018 09:23:14;Standatsekretariatet - DCE;
1064;1;4045;2705100100380;Epilobium anagallidifolium x lactiflorum;0;;4045;1034050;0e4cef8d-541a-4ab3-8ac7-63223b89d16e;1034050;Valid;07-02-2018 09:23:14;07-02-2018 09:23:14;Standatsekretariatet - DCE;
1064;1;4046;2705100100410;Epilobium anagallidifolium x palustre;0;;4046;1034051;d97a1141-e33c-4bf7-9e31-6cf20c86db8b;1034051;Valid;07-02-2018 09:23:14;07-02-2018 09:23:14;Standatsekretariatet - DCE;
1064;1;4047;2705100100440;Epilobium hornemannii;0;;4047;1034052;1b75706a-90e2-47e6-9f26-b52093d675bc;1034052;Valid;07-02-2018 09:23:14;07-02-2018 09:23:14;Standatsekretariatet - DCE;
1064;1;4048;2705100100470;Epilobium hornemannii x lactiflorum;0;;4048;1034053;57907446-59fe-407d-8049-7bd5866988b0;1034053;Valid;07-02-2018 09:23:14;07-02-2018 09:23:14;Standatsekretariatet - DCE;
1064;1;4049;2705100100500;Epilobium hornemannii x palustre;0;;4049;1034054;a2a3c421-4c56-448e-8c6a-fc3b51e4d835;1034054;Valid;07-02-2018 09:23:14;07-02-2018 09:23:14;Standatsekretariatet - DCE;
1064;1;4050;2705100100530;Epilobium lactiflorum;0;Epilobium lactiflorum Hausskn.;4050;1034055;f38fdaa0-55c7-4efa-ae8f-eb35301b9341;1034055;Valid;07-02-2018 09:23:14;07-02-2018 09:23:14;Standatsekretariatet - DCE;
1064;1;4051;2705100100560;Epilobium lactiflorum x montanum;0;;4051;1034056;ac3131f7-670e-4be6-a8e4-92810f4cf26d;1034056;Valid;07-02-2018 09:23:14;07-02-2018 09:23:14;Standatsekretariatet - DCE;
1064;1;4052;2705100100590;Epilobium lactiflorum x palustre;0;;4052;1034057;99c09611-ad0e-4020-bb58-5776c8ec2707;1034057;Valid;07-02-2018 09:23:14;07-02-2018 09:23:14;Standatsekretariatet - DCE;
1064;1;4053;2705100100620;Epilobium alsinifolium;0;;4053;1034058;104505e8-5a0d-416a-ab65-71c44061506b;1034058;Valid;07-02-2018 09:23:14;07-02-2018 09:23:14;Standatsekretariatet - DCE;
1064;1;4054;2705100100650;Epilobium alsinifolium x hornemannii;0;;4054;1034059;a13c3bcb-8a61-42c6-8624-ddf40432391b;1034059;Valid;07-02-2018 09:23:14;07-02-2018 09:23:14;Standatsekretariatet - DCE;
1064;1;4055;2705100100680;Epilobium alsinifolium x lactiflorum;0;;4055;1034060;2d30fc91-b260-4c83-bcd9-ea3846371b66;1034060;Valid;07-02-2018 09:23:14;07-02-2018 09:23:14;Standatsekretariatet - DCE;
1064;1;4056;2705100100710;Epilobium alsinifolium x palustre;0;;4056;1034061;f146dd5b-6e5d-4de7-b7b2-78b14e7c1674;1034061;Valid;07-02-2018 09:23:14;07-02-2018 09:23:14;Standatsekretariatet - DCE;
1064;1;4057;2705100100740;Epilobium ciliatum;0;Epilobium ciliatum Raf.;4057;1034062;be66eed8-a62b-4954-8acb-d352b858d679;1034062;Valid;07-02-2018 09:23:14;07-02-2018 09:23:14;Standatsekretariatet - DCE;
1064;1;4058;2705100100741;Epilobium adenocaulon;0;Epilobium adenocaulon Hausskn.;4058;1034063;8dfa918d-111f-48b9-9b88-10e85b4922bb;1034063;Valid;07-02-2018 09:23:14;07-02-2018 09:23:14;Standatsekretariatet - DCE;
1064;1;4059;2705100100743;Epilobium ciliatum subsp. ciliatum var. saximontanum;0;;4059;1034064;9262c5ca-0edb-4922-8275-37b5af187f17;1034064;Valid;07-02-2018 09:23:14;07-02-2018 09:23:14;Standatsekretariatet - DCE;
1064;1;4060;2705100100744;Epilobium glandulosum;0;Epilobium glandulosum Lehm.;4060;1034065;e6f60b54-b8a5-4600-abe3-b4879c1566f4;1034065;Valid;07-02-2018 09:23:14;07-02-2018 09:23:14;Standatsekretariatet - DCE;
1064;1;4061;2705100100770;Epilobium ciliatum x montanum;0;;4061;1034066;e66aff0b-5382-46f2-a1ab-a203b4b0799c;1034066;Valid;07-02-2018 09:23:14;07-02-2018 09:23:14;Standatsekretariatet - DCE;
1064;1;4062;2705100100800;Epilobium ciliatum x palustre;0;;4062;1034067;239b053a-f55f-48b3-a015-28b42a8f0c1c;1034067;Valid;07-02-2018 09:23:14;07-02-2018 09:23:14;Standatsekretariatet - DCE;
1064;1;4063;2705100100830;Epilobium ciliatum x parviflorum;0;;4063;1034068;40db7854-3d7b-4733-9d57-3f790b6ff37d;1034068;Valid;07-02-2018 09:23:14;07-02-2018 09:23:14;Standatsekretariatet - DCE;
1064;1;4064;2705100100860;Epilobium ciliatum x roseum;0;;4064;1034069;b00ecad2-edb5-43d9-b173-1b478ec44959;1034069;Valid;07-02-2018 09:23:15;07-02-2018 09:23:15;Standatsekretariatet - DCE;
1064;1;4065;2705100100890;Epilobium ciliatum x tetragonum;0;;4065;1034070;397e897f-7d73-4797-8bc5-d24b3d760004;1034070;Valid;07-02-2018 09:23:15;07-02-2018 09:23:15;Standatsekretariatet - DCE;
1064;1;4066;2705100100920;Epilobium komarovianum;0;Epilobium komarovianum Lev.;4066;1034071;c3f326ed-db52-4837-aad7-df9e2b8314a8;1034071;Valid;07-02-2018 09:23:15;07-02-2018 09:23:15;Standatsekretariatet - DCE;
1064;1;4067;2705100100950;Epilobium adenocaulon x montanum;0;Epilobium adenocaulon x montanum;4067;1034072;df4cce33-2150-4e82-bee6-833518b63220;1034072;Valid;07-02-2018 09:23:15;07-02-2018 09:23:15;Standatsekretariatet - DCE;
1064;1;4068;2705100100980;Epilobium tetragonum;0;Epilobium tetragonum L.;4068;1034073;babb07f3-6bbf-4f87-b9c1-b6a715957204;1034073;Valid;07-02-2018 09:23:15;07-02-2018 09:23:15;Standatsekretariatet - DCE;
1064;1;4069;2705100120000;Clarkia;0;Clarkia Pursh;4069;1034074;376bebf6-b296-48bf-a68f-3d9ec61c28ae;1034074;Valid;07-02-2018 09:23:15;07-02-2018 09:23:15;Standatsekretariatet - DCE;
1064;1;4070;2705100120030;Clarkia amoena;0;Clarkia amoena (Lehm.) A. Nelson & J.F. Macbr.;4070;1034075;4ee58dc3-401b-447c-a5d4-954e4f6da803;1034075;Valid;07-02-2018 09:23:15;07-02-2018 09:23:15;Standatsekretariatet - DCE;
1064;1;4071;2705100120060;Clarkia unguiculata;0;Clarkia unguiculata Lindl.;4071;1034076;9af3ba26-bafb-4cce-b77d-a4a74b3172de;1034076;Valid;07-02-2018 09:23:15;07-02-2018 09:23:15;Standatsekretariatet - DCE;
1064;1;4072;2705100120090;Clarkia whitneyi;0;Clarkia whitneyi (A. Gray) A. Nelson & J.F. Macbr.;4072;1034077;dbf46bb1-6eb9-4a0c-8ffe-09bb33b0cbef;1034077;Valid;07-02-2018 09:23:15;07-02-2018 09:23:15;Standatsekretariatet - DCE;
1064;1;4073;2705100150000;Fuchsia;0;Fuchsia L.;4073;1034078;241be52a-0201-44df-b92c-ef8b215e1205;1034078;Valid;07-02-2018 09:23:15;07-02-2018 09:23:15;Standatsekretariatet - DCE;
1064;1;4074;2705100150030;Fuchsia x hybrida;0;Fuchsia x hybrida Voss;4074;1034079;9ad8b503-8a78-425d-b362-081cad11549e;1034079;Valid;07-02-2018 09:23:15;07-02-2018 09:23:15;Standatsekretariatet - DCE;
1064;1;4075;2705550000000;Haloragaceae;0;;4075;1034080;b6e2a9ba-72cc-41db-a2e9-081b44dd2d6b;1034080;Valid;07-02-2018 09:23:15;07-02-2018 09:23:15;Standatsekretariatet - DCE;
1064;1;4076;2705550030000;Myriophyllum;0;Myriophyllum L.;4076;1034081;b7a59717-b096-4041-ac5d-1ec9a6e15668;1034081;Valid;07-02-2018 09:23:15;07-02-2018 09:23:15;Standatsekretariatet - DCE;
1064;1;4077;2705550030030;Myriophyllum verticillatum;0;Myriophyllum verticillatum L.;4077;1034082;751dbb9c-b839-491e-981e-d6b3b5913e59;1034082;Valid;07-02-2018 09:23:15;07-02-2018 09:23:15;Standatsekretariatet - DCE;
1064;1;4078;2705550030060;Myriophyllum spicatum;0;Myriophyllum spicatum L.;4078;1034083;af3a9a7a-4886-4d54-b0e6-ef85ae021dbf;1034083;Valid;07-02-2018 09:23:15;07-02-2018 09:23:15;Standatsekretariatet - DCE;
1064;1;4079;2705550030090;Myriophyllum exalbescens;0;;4079;1034084;1c47230e-1bc1-4973-a67e-6efdafe62823;1034084;Valid;07-02-2018 09:23:15;07-02-2018 09:23:15;Standatsekretariatet - DCE;
1064;1;4080;2705550030120;Myriophyllum alterniflorum;0;Myriophyllum alterniflorum DC.;4080;1034085;d5973f3e-a2b0-425a-ac1a-e28d370ca7cb;1034085;Valid;07-02-2018 09:23:15;07-02-2018 09:23:15;Standatsekretariatet - DCE;
1064;1;4081;2705700000000;Hippuridaceae;0;;4081;1034086;9463291b-356a-4260-9e25-72f3d87902e6;1034086;Valid;07-02-2018 09:23:15;07-02-2018 09:23:15;Standatsekretariatet - DCE;
1064;1;4082;2705700030000;Hippuris;0;Hippuris L.;4082;1034087;c9709da8-630d-4f60-ba20-c922678c271f;1034087;Valid;07-02-2018 09:23:15;07-02-2018 09:23:15;Standatsekretariatet - DCE;
1064;1;4083;2705700030030;Hippuris vulgaris;0;Hippuris vulgaris L.;4083;1034088;9d1838ed-e780-4c30-8942-77cbbc2f4af2;1034088;Valid;07-02-2018 09:23:15;07-02-2018 09:23:15;Standatsekretariatet - DCE;
1064;1;4084;2705700030060;Hippuris lanceolata;0;;4084;1034089;bb119d94-d9a0-4ed4-a887-2b8f7381e39b;1034089;Valid;07-02-2018 09:23:15;07-02-2018 09:23:15;Standatsekretariatet - DCE;
1064;1;4085;2705700030090;Hippuris tetraphylla;0;;4085;1034090;4c2f47cd-02ea-42ab-a424-a6584dbe96c5;1034090;Valid;07-02-2018 09:23:15;07-02-2018 09:23:15;Standatsekretariatet - DCE;
1064;1;4086;2706300000000;Cornaceae;0;;4086;1034091;1257536d-e49b-4c19-87d0-f9eeddd06f03;1034091;Valid;07-02-2018 09:23:15;07-02-2018 09:23:15;Standatsekretariatet - DCE;
1064;1;4087;2706300030000;Cornus;0;Cornus L.;4087;1034092;cf684ef2-ab56-4064-937d-6e9ba1329ab2;1034092;Valid;07-02-2018 09:23:15;07-02-2018 09:23:15;Standatsekretariatet - DCE;
1064;1;4088;2706300030030;Cornus sanguinea;0;Cornus sanguinea L.;4088;1034093;70c2078b-f72f-4497-b3ff-ad3cf4569ad0;1034093;Valid;07-02-2018 09:23:15;07-02-2018 09:23:15;Standatsekretariatet - DCE;
1064;1;4089;2706300030060;Cornus alba;0;Cornus alba L.;4089;1034094;19b440d7-499c-45e7-8756-63c537b2437b;1034094;Valid;07-02-2018 09:23:15;07-02-2018 09:23:15;Standatsekretariatet - DCE;
1064;1;4090;2706300030061;Cornus alba subsp. alba;0;Cornus alba L. subsp. alba;4090;1034095;a415978b-d6dc-4ebb-b089-8e9c490062a0;1034095;Valid;07-02-2018 09:23:15;07-02-2018 09:23:15;Standatsekretariatet - DCE;
1064;1;4091;2706300030062;Cornus alba subsp. stolonifera;0;Cornus alba L. subsp. stolonifera (Michx.) Wang.;4091;1034096;64a72974-0812-4e3d-a8c3-ee311fe8eb2a;1034096;Valid;07-02-2018 09:23:15;07-02-2018 09:23:15;Standatsekretariatet - DCE;
1064;1;4092;2706300030090;Cornus sericea;0;Cornus sericea L.;4092;1034097;4fb2036e-fc3e-4acf-90a6-03d407b5c7bf;1034097;Valid;07-02-2018 09:23:15;07-02-2018 09:23:15;Standatsekretariatet - DCE;
1064;1;4093;2706300030120;Cornus mas;0;Cornus mas L.;4093;1034098;2365bbd4-2cf8-4162-b8e9-5882e0745c02;1034098;Valid;07-02-2018 09:23:15;07-02-2018 09:23:15;Standatsekretariatet - DCE;
1064;1;4094;2706300030150;Cornus suecica;0;Cornus suecica L.;4094;1034099;70077d22-d8d5-4901-9d53-ff032a9b8aea;1034099;Valid;07-02-2018 09:23:15;07-02-2018 09:23:15;Standatsekretariatet - DCE;
1064;1;4095;2706400000000;Araliaceae;0;;4095;1034100;8e19a810-fb2c-42fa-8581-e83ffba4ee1c;1034100;Valid;07-02-2018 09:23:15;07-02-2018 09:23:15;Standatsekretariatet - DCE;
1064;1;4096;2706400030000;Hedera;0;Hedera L.;4096;1034101;e19e6111-57a0-4791-bfad-5e42c6eed6f1;1034101;Valid;07-02-2018 09:23:15;07-02-2018 09:23:15;Standatsekretariatet - DCE;
1064;1;4097;2706400030030;Hedera helix;0;Hedera helix L.;4097;1034102;bc99a238-6f67-4211-a622-a491f7d22b4b;1034102;Valid;07-02-2018 09:23:15;07-02-2018 09:23:15;Standatsekretariatet - DCE;
1064;1;4098;2706400030060;Hedera hibernica;0;Hedera hibernica (G. Kirchn.) Bean;4098;1034103;aed97ef3-ca02-43c4-9ac6-8ab3e415d071;1034103;Valid;07-02-2018 09:23:15;07-02-2018 09:23:15;Standatsekretariatet - DCE;
1064;1;4099;2706400060000;Panax;0;Panax L.;4099;1034104;2e4dec40-31fb-4b64-946b-46ee6225c5d1;1034104;Valid;07-02-2018 09:23:16;07-02-2018 09:23:16;Standatsekretariatet - DCE;
1064;1;4100;2706400060030;Panax quinquefolius;0;Panax quinquefolius L.;4100;1034105;0327bf39-71f9-4b39-8f9d-8de12b809c44;1034105;Valid;07-02-2018 09:23:16;07-02-2018 09:23:16;Standatsekretariatet - DCE;
1064;1;4101;2706400090000;Aralia;0;Aralia L.;4101;1034106;bc7aebe5-39e9-48ee-aac3-966587c5d2eb;1034106;Valid;07-02-2018 09:23:16;07-02-2018 09:23:16;Standatsekretariatet - DCE;
1064;1;4102;2706400090030;Aralia californica;0;Aralia californica S. Watson;4102;1034107;8d5e162f-92f6-4b7c-9230-30313487e3fe;1034107;Valid;07-02-2018 09:23:16;07-02-2018 09:23:16;Standatsekretariatet - DCE;
1064;1;4103;2706400090060;Aralia elata;0;Aralia elata (Miq.) Seem.;4103;1034108;5aa92ab2-ba58-4d9a-8849-9300b31c72ec;1034108;Valid;07-02-2018 09:23:16;07-02-2018 09:23:16;Standatsekretariatet - DCE;
1064;1;4104;2706450000000;Apiaceae;0;;4104;1034109;cf8386f1-e220-48a1-95fe-14d0402592a6;1034109;Valid;07-02-2018 09:23:16;07-02-2018 09:23:16;Standatsekretariatet - DCE;
1064;1;4105;2706450030000;Hydrocotyle;0;Hydrocotyle L.;4105;1034110;f9a70a2b-1c1e-4a0d-b9ec-914fb5329ffe;1034110;Valid;07-02-2018 09:23:16;07-02-2018 09:23:16;Standatsekretariatet - DCE;
1064;1;4106;2706450030030;Hydrocotyle vulgaris;0;Hydrocotyle vulgaris L.;4106;1034111;bd0289a2-b55a-479f-8766-deb40f20ca94;1034111;Valid;07-02-2018 09:23:16;07-02-2018 09:23:16;Standatsekretariatet - DCE;
1064;1;4107;2706450030060;Hydrocotyle novae-zeelandiae;0;Hydrocotyle novae-zeelandiae DC.;4107;1034112;9b8cf53f-ce5a-4d42-b761-fde793429243;1034112;Valid;07-02-2018 09:23:16;07-02-2018 09:23:16;Standatsekretariatet - DCE;
1064;1;4108;2706450060000;Sanicula;0;Sanicula L.;4108;1034113;b1ada91d-b9e9-4772-8a95-981ef0c2b225;1034113;Valid;07-02-2018 09:23:16;07-02-2018 09:23:16;Standatsekretariatet - DCE;
1064;1;4109;2706450060030;Sanicula europaea;0;Sanicula europaea L.;4109;1034114;170d4979-62d2-4d4f-bb1f-02059b76e44f;1034114;Valid;07-02-2018 09:23:16;07-02-2018 09:23:16;Standatsekretariatet - DCE;
1064;1;4110;2706450090000;Astrantia;0;Astrantia L.;4110;1034115;1afed1c5-14ad-488b-bbe5-2bd9b0eba7a2;1034115;Valid;07-02-2018 09:23:16;07-02-2018 09:23:16;Standatsekretariatet - DCE;
1064;1;4111;2706450090030;Astrantia major;0;Astrantia major L.;4111;1034116;9bd1f02b-f2ad-4a6f-83c5-fa43c6f72de6;1034116;Valid;07-02-2018 09:23:16;07-02-2018 09:23:16;Standatsekretariatet - DCE;
1064;1;4112;2706450090060;Astrantia maxima;0;Astrantia maxima Pall.;4112;1034117;626ff032-7429-4544-97b5-e59cdd047942;1034117;Valid;07-02-2018 09:23:16;07-02-2018 09:23:16;Standatsekretariatet - DCE;
1064;1;4113;2706450120000;Eryngium;0;Eryngium L.;4113;1034118;66b4b7e4-b892-46ed-814d-1d0c084c95ae;1034118;Valid;07-02-2018 09:23:16;07-02-2018 09:23:16;Standatsekretariatet - DCE;
1064;1;4114;2706450120030;Eryngium maritimum;0;Eryngium maritimum L.;4114;1034119;25af76f8-bdc8-41be-a698-81df4c9a4a2a;1034119;Valid;07-02-2018 09:23:16;07-02-2018 09:23:16;Standatsekretariatet - DCE;
1064;1;4115;2706450120060;Eryngium planum;0;Eryngium planum L.;4115;1034120;b89d66f9-e0e0-4b77-b91d-d57c20c07700;1034120;Valid;07-02-2018 09:23:16;07-02-2018 09:23:16;Standatsekretariatet - DCE;
1064;1;4116;2706450120090;Eryngium giganteum;0;Eryngium giganteum M. Bieb.;4116;1034121;8004abf1-b290-4b3e-9716-e3c9c5da5bab;1034121;Valid;07-02-2018 09:23:16;07-02-2018 09:23:16;Standatsekretariatet - DCE;
1064;1;4117;2706450120120;Eryngium campestre;0;Eryngium campestre L.;4117;1034122;af747f36-d9f9-4b9a-866b-b4e2a25290b0;1034122;Valid;07-02-2018 09:23:16;07-02-2018 09:23:16;Standatsekretariatet - DCE;
1064;1;4118;2706450150000;Chaerophyllum;0;Chaerophyllum L.;4118;1034123;627aeaff-99f4-4493-ac72-a052a3ac8e11;1034123;Valid;07-02-2018 09:23:16;07-02-2018 09:23:16;Standatsekretariatet - DCE;
1064;1;4119;2706450150030;Chaerophyllum aromaticum;0;Chaerophyllum aromaticum L.;4119;1034124;b873b055-af68-4799-b9df-59b2b6a17ff9;1034124;Valid;07-02-2018 09:23:16;07-02-2018 09:23:16;Standatsekretariatet - DCE;
1064;1;4120;2706450150060;Chaerophyllum hirsutum;0;Chaerophyllum hirsutum L.;4120;1034125;43d5e550-d7d0-4130-8f0f-18956d32836e;1034125;Valid;07-02-2018 09:23:16;07-02-2018 09:23:16;Standatsekretariatet - DCE;
1064;1;4121;2706450150090;Chaerophyllum bulbosum;0;Chaerophyllum bulbosum L.;4121;1034126;eb047613-2111-4e98-8774-b7e4a1cc8281;1034126;Valid;07-02-2018 09:23:16;07-02-2018 09:23:16;Standatsekretariatet - DCE;
1064;1;4122;2706450150091;Chaerophyllum bulbosum subsp. bulbosum;0;;4122;1034127;1733fb75-0a7e-449d-a267-e85a5c2ba8c1;1034127;Valid;07-02-2018 09:23:16;07-02-2018 09:23:16;Standatsekretariatet - DCE;
1064;1;4123;2706450150092;Chaerophyllum bulbosum subsp. prescottii;0;;4123;1034128;c61801e5-f48f-4088-8e52-1386b6e268f0;1034128;Valid;07-02-2018 09:23:16;07-02-2018 09:23:16;Standatsekretariatet - DCE;
1064;1;4124;2706450150120;Chaerophyllum aureum;0;Chaerophyllum aureum L.;4124;1034129;8c7d5db9-4601-4453-8847-d50176237868;1034129;Valid;07-02-2018 09:23:16;07-02-2018 09:23:16;Standatsekretariatet - DCE;
1064;1;4125;2706450150150;Chaerophyllum temulum;0;Chaerophyllum temulum L.;4125;1034130;8fcd76ad-1408-43e3-b2d5-6f581d5917fe;1034130;Valid;07-02-2018 09:23:16;07-02-2018 09:23:16;Standatsekretariatet - DCE;
1064;1;4126;2706450150180;Chaerophyllum prescottii;0;Chaerophyllum prescottii DC.;4126;1034131;952d1dfd-712d-4b71-99cd-9bacc136c2de;1034131;Valid;07-02-2018 09:23:16;07-02-2018 09:23:16;Standatsekretariatet - DCE;
1064;1;4127;2706450180000;Anthriscus;0;Anthriscus Pers.;4127;1034132;ade3044b-2d64-4d3c-ba50-cba928f9dcf8;1034132;Valid;07-02-2018 09:23:16;07-02-2018 09:23:16;Standatsekretariatet - DCE;
1064;1;4128;2706450180030;Anthriscus sylvestris;0;Anthriscus sylvestris (L.) Hoffm.;4128;1034133;bf15b4ac-7911-42ba-ac91-373622e4bfc3;1034133;Valid;07-02-2018 09:23:16;07-02-2018 09:23:16;Standatsekretariatet - DCE;
1064;1;4129;2706450180060;Anthriscus cerefolium;0;Anthriscus cerefolium (L.) Hoffm.;4129;1034134;f5c93bf3-d369-4e6f-b450-f18612c2f7cb;1034134;Valid;07-02-2018 09:23:16;07-02-2018 09:23:16;Standatsekretariatet - DCE;
1064;1;4130;2706450180090;Anthriscus caucalis;0;Anthriscus caucalis M. Bieb.;4130;1034135;55a07fc9-1860-40d6-b976-d9e069ff45e0;1034135;Valid;07-02-2018 09:23:16;07-02-2018 09:23:16;Standatsekretariatet - DCE;
1064;1;4131;2706450210000;Scandix;0;Scandix L.;4131;1034136;3edde5ae-a0d2-4398-a31d-e58154791846;1034136;Valid;07-02-2018 09:23:16;07-02-2018 09:23:16;Standatsekretariatet - DCE;
1064;1;4132;2706450210030;Scandix pecten-veneris;0;Scandix pecten-veneris L.;4132;1034137;de5b3ec9-129d-4a68-911e-06cda0faf125;1034137;Valid;07-02-2018 09:23:16;07-02-2018 09:23:16;Standatsekretariatet - DCE;
1064;1;4133;2706450210060;Scandix iberica;0;;4133;1034138;6bc2a431-03f6-408c-ae49-50e0974da9d0;1034138;Valid;07-02-2018 09:23:16;07-02-2018 09:23:16;Standatsekretariatet - DCE;
1064;1;4134;2706450240000;Myrrhis;0;Myrrhis Mill.;4134;1034139;ba818cf1-1624-4839-a2c8-c0edaf1471e1;1034139;Valid;07-02-2018 09:23:17;07-02-2018 09:23:17;Standatsekretariatet - DCE;
1064;1;4135;2706450240030;Myrrhis odorata;0;Myrrhis odorata (L.) Scop.;4135;1034140;3230a138-da30-4f44-8a5b-80b99c5ac65f;1034140;Valid;07-02-2018 09:23:17;07-02-2018 09:23:17;Standatsekretariatet - DCE;
1064;1;4136;2706450270000;Coriandrum;0;Coriandrum L.;4136;1034141;86ea2683-b7b0-47e5-bfd2-acd3ce0e54f3;1034141;Valid;07-02-2018 09:23:17;07-02-2018 09:23:17;Standatsekretariatet - DCE;
1064;1;4137;2706450270030;Coriandrum sativum;0;Coriandrum sativum L.;4137;1034142;3e790a12-e013-4fe0-8a3b-22fb39567f12;1034142;Valid;07-02-2018 09:23:17;07-02-2018 09:23:17;Standatsekretariatet - DCE;
1064;1;4138;2706450300000;Bifora;0;Bifora Hoffm.;4138;1034143;d61a5d92-11ed-45f5-9896-23c7642a4313;1034143;Valid;07-02-2018 09:23:17;07-02-2018 09:23:17;Standatsekretariatet - DCE;
1064;1;4139;2706450300030;Bifora testiculata;0;Bifora testiculata (L.) Roth;4139;1034144;dfc0b18a-2a56-4401-ad19-f32730259b81;1034144;Valid;07-02-2018 09:23:17;07-02-2018 09:23:17;Standatsekretariatet - DCE;
1064;1;4140;2706450330000;Bunium;0;Bunium L.;4140;1034145;4a5deb58-bc2c-410e-bcbf-c815eba0a9da;1034145;Valid;07-02-2018 09:23:17;07-02-2018 09:23:17;Standatsekretariatet - DCE;
1064;1;4141;2706450330030;Bunium bulbocastanum;0;Bunium bulbocastanum L.;4141;1034146;5fc445f8-781b-4294-8fb0-62b958019e7b;1034146;Valid;07-02-2018 09:23:17;07-02-2018 09:23:17;Standatsekretariatet - DCE;
1064;1;4142;2706450360000;Conopodium;0;Conopodium W.D.J. Koch;4142;1034147;37f618bb-c2f3-4d87-97fb-899cc356983d;1034147;Valid;07-02-2018 09:23:17;07-02-2018 09:23:17;Standatsekretariatet - DCE;
1064;1;4143;2706450360030;Conopodium majus;0;Conopodium majus (Gouan) Loret;4143;1034148;54c63696-cf05-429b-b69d-5f9aaf9ed9b3;1034148;Valid;07-02-2018 09:23:17;07-02-2018 09:23:17;Standatsekretariatet - DCE;
1064;1;4144;2706450390000;Pimpinella;0;Pimpinella L.;4144;1034149;605eeda7-28ec-4cad-8e68-d47e22001faf;1034149;Valid;07-02-2018 09:23:17;07-02-2018 09:23:17;Standatsekretariatet - DCE;
1064;1;4145;2706450390030;Pimpinella anisum;0;Pimpinella anisum L.;4145;1034150;a5c6bbcc-0fa5-45f7-9aee-b723bdf7ef19;1034150;Valid;07-02-2018 09:23:17;07-02-2018 09:23:17;Standatsekretariatet - DCE;
1064;1;4146;2706450390060;Pimpinella major;0;Pimpinella major (L.) Huds.;4146;1034151;6e941a62-190a-4857-b8e8-b9d2ce1d23c7;1034151;Valid;07-02-2018 09:23:17;07-02-2018 09:23:17;Standatsekretariatet - DCE;
